dataset,row_id,feature_group_id,defects,partition
KC1,791,402,False,train
KC1,792,417,False,train
KC1,793,83,False,test
KC1,794,417,False,train
KC1,795,424,False,train
KC1,796,572,False,test
KC1,797,573,False,train
KC1,798,574,False,train
KC1,799,402,False,train
KC1,800,366,False,test
KC1,801,288,False,test
KC1,802,366,False,test
KC1,803,366,False,test
KC1,804,402,False,train
KC1,805,366,False,test
KC1,806,366,False,test
KC1,807,366,False,test
KC1,808,366,False,test
KC1,809,575,False,test
KC1,810,575,False,test
KC1,811,575,False,test
KC1,812,575,False,test
KC1,813,576,False,validation
KC1,814,577,False,train
KC1,815,578,False,test
KC1,816,579,False,train
KC1,817,580,False,train
KC1,818,581,False,validation
KC1,819,581,False,validation
KC1,820,582,False,train
KC1,821,583,False,train
KC1,822,584,False,validation
KC1,823,585,False,train
KC1,824,586,False,train
KC1,825,83,False,test
KC1,826,83,False,test
KC1,827,98,False,train
KC1,828,546,False,train
KC1,829,587,False,validation
KC1,830,588,False,train
KC1,831,83,False,test
KC1,832,589,False,validation
KC1,833,590,False,test
KC1,834,591,False,train
KC1,835,158,False,train
KC1,836,592,False,validation
KC1,837,593,False,train
KC1,838,594,False,train
KC1,839,158,False,train
KC1,840,595,False,train
KC1,841,83,False,test
KC1,842,83,False,test
KC1,843,83,False,test
KC1,844,83,False,test
KC1,845,83,False,test
KC1,846,596,False,train
KC1,847,597,False,test
KC1,848,83,False,test
KC1,849,83,False,test
KC1,850,71,False,train
KC1,851,402,False,train
KC1,852,598,False,train
KC1,853,599,False,train
KC1,854,600,False,train
KC1,855,601,False,validation
KC1,856,602,False,validation
KC1,857,602,False,validation
KC1,858,603,False,train
KC1,859,158,False,train
KC1,860,158,False,train
KC1,861,158,False,train
KC1,862,158,False,train
KC1,863,590,False,test
KC1,864,604,False,train
KC1,865,605,False,train
KC1,866,606,False,validation
KC1,867,607,False,train
KC1,868,608,False,train
KC1,869,609,False,train
KC1,870,610,False,test
KC1,871,319,False,validation
KC1,872,611,False,train
KC1,873,612,False,validation
KC1,874,613,False,train
KC1,875,614,False,train
KC1,876,319,False,validation
KC1,877,158,False,train
KC1,878,381,False,train
KC1,879,158,False,train
KC1,880,615,False,test
KC1,881,616,False,train
KC1,882,415,False,train
KC1,883,415,False,train
KC1,884,415,False,train
KC1,885,417,False,train
KC1,886,146,False,train
KC1,887,617,False,test
KC1,888,417,False,train
KC1,889,618,False,train
KC1,890,619,False,validation
KC1,891,620,False,train
KC1,892,590,False,test
KC1,893,621,False,train
KC1,894,622,False,train
KC1,895,587,False,validation
KC1,896,415,False,train
KC1,897,623,False,train
KC1,898,587,False,validation
KC1,899,624,False,train
KC1,900,625,False,train
KC1,901,626,False,train
KC1,902,627,False,train
KC1,903,628,False,train
KC1,904,607,False,train
KC1,905,629,False,validation
KC1,906,415,False,train
KC1,907,415,False,train
KC1,908,158,False,train
KC1,909,630,False,train
KC1,910,631,False,train
KC1,911,632,False,test
KC1,912,633,False,validation
KC1,913,634,False,train
KC1,914,635,False,train
KC1,915,636,False,train
KC1,916,637,False,train
KC1,917,638,False,train
KC1,918,639,False,test
KC1,919,158,False,train
KC1,920,381,False,train
KC1,921,640,False,train
KC1,922,641,False,test
KC1,923,642,False,train
KC1,924,402,False,train
KC1,925,415,False,train
KC1,926,415,False,train
KC1,927,415,False,train
KC1,928,402,False,train
KC1,929,643,False,train
KC1,930,417,False,train
KC1,931,402,False,train
KC1,932,402,False,train
KC1,933,402,False,train
KC1,934,402,False,train
KC1,935,146,False,train
KC1,936,644,False,validation
KC1,937,645,False,test
KC1,938,646,False,validation
KC1,939,647,False,test
KC1,940,648,False,train
KC1,941,83,False,test
KC1,942,649,False,train
KC1,943,650,False,train
KC1,944,651,False,train
KC1,945,652,False,train
KC1,946,653,False,train
KC1,947,623,False,train
KC1,948,654,False,validation
KC1,949,655,False,validation
KC1,950,653,False,train
KC1,951,656,False,train
KC1,952,648,False,train
KC1,953,648,False,train
KC1,954,415,False,train
KC1,955,415,False,train
KC1,956,657,False,validation
KC1,957,71,False,train
KC1,958,382,False,test
KC1,959,142,False,validation
KC1,960,658,False,validation
KC1,961,402,False,train
KC1,962,659,False,train
KC1,963,660,False,validation
KC1,964,661,False,validation
KC1,965,661,False,validation
KC1,966,661,False,validation
KC1,967,661,False,validation
KC1,968,662,False,train
KC1,969,663,False,train
KC1,970,664,False,validation
KC1,971,370,False,train
KC1,972,370,False,train
KC1,973,370,False,train
KC1,974,665,False,train
KC1,975,666,False,train
KC1,976,667,False,train
KC1,977,662,False,train
KC1,978,663,False,train
KC1,979,662,False,train
KC1,980,663,False,train
KC1,981,668,False,test
KC1,982,423,False,test
KC1,983,158,False,train
KC1,984,158,False,train
KC1,985,669,False,validation
KC1,986,670,False,train
KC1,987,671,False,train
KC1,988,672,False,train
KC1,989,673,False,train
KC1,990,674,False,test
KC1,991,675,False,validation
KC1,992,676,False,validation
KC1,993,677,False,train
KC1,994,678,False,train
KC1,995,679,False,train
KC1,996,382,False,test
KC1,997,142,False,validation
KC1,998,270,False,train
KC1,999,680,False,test
KC1,1000,681,False,test
KC1,1001,682,False,train
KC1,1002,682,False,train
KC1,1003,683,False,validation
KC1,1004,684,False,train
KC1,1005,684,False,train
KC1,1006,684,False,train
KC1,1007,683,False,validation
KC1,1008,685,False,validation
KC1,1009,685,False,validation
KC1,1010,685,False,validation
KC1,1011,683,False,validation
KC1,1012,684,False,train
KC1,1013,683,False,validation
KC1,1014,686,False,train
KC1,1015,417,False,train
KC1,1016,417,False,train
KC1,1017,417,False,train
KC1,1018,417,False,train
KC1,1019,417,False,train
KC1,1020,687,False,test
KC1,1021,417,False,train
KC1,1022,417,False,train
KC1,1023,417,False,train
KC1,1024,417,False,train
KC1,1025,417,False,train
KC1,1026,417,False,train
KC1,1027,688,False,validation
KC1,1028,417,False,train
KC1,1029,143,False,validation
KC1,1030,689,False,test
KC1,1031,618,False,train
KC1,1032,524,False,train
KC1,1033,423,False,test
KC1,1034,423,False,test
KC1,1035,423,False,test
KC1,1036,690,False,train
KC1,1037,691,False,test
KC1,1038,691,False,test
KC1,1039,692,False,validation
KC1,1040,693,False,test
KC1,1041,692,False,validation
KC1,1042,694,False,test
KC1,1043,695,False,train
KC1,1044,696,False,train
KC1,1045,697,False,validation
KC1,1046,698,False,validation
KC1,1047,699,False,test
KC1,1048,681,False,test
KC1,1049,700,False,validation
KC1,1050,682,False,train
KC1,1051,701,False,train
KC1,1052,682,False,train
KC1,1053,683,False,validation
KC1,1054,684,False,train
KC1,1055,684,False,train
KC1,1056,702,False,validation
KC1,1057,684,False,train
KC1,1058,703,False,test
KC1,1059,704,False,train
KC1,1060,705,False,train
KC1,1061,706,False,train
KC1,1062,683,False,validation
KC1,1063,707,False,train
KC1,1064,685,False,validation
KC1,1065,685,False,validation
KC1,1066,685,False,validation
KC1,1067,683,False,validation
KC1,1068,708,False,test
KC1,1069,709,False,train
KC1,1070,684,False,train
KC1,1071,683,False,validation
KC1,1072,686,False,train
KC1,1073,710,False,train
KC1,1074,417,False,train
KC1,1075,689,False,test
KC1,1076,711,False,train
KC1,1077,618,False,train
KC1,1078,712,False,train
KC1,1079,713,False,train
KC1,1080,692,False,validation
KC1,1081,692,False,validation
KC1,1082,714,False,validation
KC1,1083,715,False,test
KC1,1084,716,False,train
KC1,1085,717,False,train
KC1,1086,718,False,train
KC1,1087,158,False,train
KC1,1088,661,False,validation
KC1,1089,158,False,train
KC1,1090,661,False,validation
KC1,1091,719,False,train
KC1,1092,720,False,test
KC1,1093,721,False,train
KC1,1094,722,False,validation
KC1,1095,723,False,train
KC1,1096,724,False,validation
KC1,1097,721,False,train
KC1,1098,725,False,train
KC1,1099,726,False,train
KC1,1100,721,False,train
KC1,1101,727,False,validation
KC1,1102,728,False,validation
KC1,1103,729,False,test
KC1,1104,721,False,train
KC1,1105,730,False,train
KC1,1106,731,False,train
KC1,1107,732,False,train
KC1,1108,382,False,test
KC1,1109,733,False,train
KC1,1110,382,False,test
KC1,1111,734,False,train
KC1,1112,370,False,train
KC1,1113,735,False,train
KC1,1114,719,False,train
KC1,1115,736,False,train
KC1,1116,737,False,test
KC1,1117,662,False,train
KC1,1118,663,False,train
KC1,1119,738,False,train
KC1,1120,663,False,train
KC1,1121,662,False,train
KC1,1122,738,False,train
KC1,1123,739,False,train
KC1,1124,740,False,train
KC1,1125,402,False,train
KC1,1126,662,False,train
KC1,1127,662,False,train
KC1,1128,741,False,validation
KC1,1129,402,False,train
KC1,1130,662,False,train
KC1,1131,146,False,train
KC1,1132,742,False,validation
KC1,1133,743,False,train
KC1,1134,423,False,test
KC1,1135,423,False,test
KC1,1136,423,False,test
