dataset,row_id,feature_group_id,defects,partition
JM1,111,104,True,validation
JM1,112,105,True,test
JM1,113,106,True,train
JM1,114,107,True,train
JM1,115,108,True,train
JM1,116,109,True,test
JM1,117,110,True,test
JM1,118,111,True,train
JM1,119,112,True,train
JM1,120,113,True,train
JM1,121,114,True,test
JM1,122,115,True,train
JM1,123,116,True,test
JM1,124,117,True,train
JM1,125,118,True,train
JM1,126,119,True,validation
JM1,127,120,True,train
JM1,128,121,True,train
JM1,129,122,True,train
JM1,130,123,True,test
JM1,131,124,True,train
JM1,132,125,True,validation
JM1,133,126,True,train
JM1,134,127,True,train
JM1,135,128,True,train
JM1,136,129,True,train
JM1,137,130,True,test
JM1,138,131,True,train
JM1,139,132,True,validation
JM1,140,133,True,train
JM1,141,134,True,validation
JM1,142,135,True,train
JM1,143,136,True,train
JM1,144,137,True,train
JM1,145,138,True,validation
JM1,146,139,True,train
JM1,147,140,True,test
JM1,148,141,True,train
JM1,149,142,True,train
JM1,150,143,True,validation
JM1,151,144,True,test
JM1,152,145,True,test
JM1,153,146,True,train
JM1,154,147,True,train
JM1,155,148,True,test
JM1,156,149,True,train
JM1,157,150,True,train
JM1,158,151,True,validation
JM1,159,152,True,train
JM1,160,153,True,validation
JM1,161,154,True,validation
JM1,162,155,True,validation
JM1,163,156,True,train
JM1,164,157,True,train
JM1,165,158,True,train
JM1,166,159,True,train
JM1,167,160,True,train
JM1,168,161,True,train
JM1,169,162,True,train
JM1,170,163,True,train
JM1,171,164,True,train
JM1,172,165,True,train
JM1,173,166,True,train
JM1,174,167,True,train
JM1,175,168,True,train
JM1,176,169,True,train
JM1,177,170,True,validation
JM1,178,171,True,train
JM1,179,172,True,train
JM1,180,173,True,train
JM1,181,174,True,train
JM1,182,175,True,validation
JM1,183,176,True,train
JM1,184,177,True,train
JM1,185,178,True,train
JM1,186,179,True,train
JM1,187,180,True,train
JM1,188,151,True,validation
JM1,189,181,True,train
JM1,190,182,True,train
JM1,191,183,True,test
JM1,192,184,True,train
JM1,193,185,True,train
JM1,194,186,True,test
JM1,195,187,True,train
JM1,196,188,True,test
JM1,197,189,True,train
JM1,198,190,True,train
JM1,199,191,True,train
JM1,200,192,True,train
JM1,201,193,True,train
JM1,202,194,True,train
JM1,203,195,True,train
JM1,204,196,True,test
JM1,205,197,True,train
JM1,206,198,True,validation
JM1,207,199,True,test
JM1,208,200,True,train
JM1,209,201,True,test
JM1,210,202,True,train
JM1,211,203,True,train
JM1,212,204,True,test
JM1,213,205,True,train
JM1,214,206,True,train
JM1,215,207,True,train
JM1,216,208,True,train
JM1,217,209,True,validation
JM1,218,210,True,train
JM1,219,211,True,train
JM1,220,212,True,train
JM1,221,213,True,train
JM1,222,214,True,train
JM1,223,215,True,train
JM1,224,216,True,train
JM1,225,217,True,test
JM1,226,218,True,train
JM1,227,219,True,test
JM1,228,220,True,validation
JM1,229,221,True,test
JM1,230,222,True,test
JM1,231,223,True,test
JM1,232,224,True,train
JM1,233,225,True,train
JM1,234,226,True,test
JM1,235,227,True,validation
JM1,236,228,True,test
JM1,237,229,True,validation
JM1,238,230,True,train
JM1,239,231,True,train
JM1,240,232,True,train
JM1,241,233,True,train
JM1,242,234,True,test
JM1,243,235,True,train
JM1,244,235,True,train
JM1,245,236,True,train
JM1,246,237,True,test
JM1,247,238,True,train
JM1,248,239,True,train
JM1,249,240,True,test
JM1,250,241,True,validation
JM1,251,242,True,validation
JM1,252,243,True,validation
JM1,253,244,True,test
JM1,254,245,True,test
JM1,255,246,True,train
JM1,256,247,True,train
JM1,257,248,True,train
JM1,258,249,True,train
JM1,259,250,True,test
JM1,260,251,True,train
JM1,261,252,True,train
JM1,262,253,True,train
JM1,263,254,True,train
JM1,264,255,True,validation
JM1,265,256,True,train
JM1,266,257,True,train
JM1,267,258,True,train
JM1,268,259,True,validation
JM1,269,260,True,validation
JM1,270,261,True,test
JM1,271,262,True,test
JM1,272,263,True,test
JM1,273,264,True,test
JM1,274,265,True,validation
JM1,275,266,True,test
JM1,276,267,True,train
JM1,277,268,True,train
JM1,278,269,True,test
JM1,279,270,True,train
JM1,280,271,True,train
JM1,281,272,True,train
JM1,282,273,True,train
JM1,283,274,True,train
JM1,284,275,True,test
JM1,285,276,True,train
JM1,286,277,True,validation
JM1,287,278,True,train
JM1,288,279,True,train
JM1,289,280,True,train
JM1,290,281,True,train
JM1,291,282,True,train
JM1,292,283,True,train
JM1,293,284,True,train
JM1,294,285,True,train
JM1,295,286,True,train
JM1,296,287,True,train
JM1,297,288,True,train
JM1,298,289,True,train
JM1,299,290,True,validation
JM1,300,291,True,test
JM1,301,292,True,test
JM1,302,293,True,test
JM1,303,294,True,train
JM1,304,295,True,train
JM1,305,296,True,validation
JM1,306,297,True,train
JM1,307,298,True,test
JM1,308,299,True,train
JM1,309,300,True,train
JM1,310,301,True,train
JM1,311,302,True,validation
JM1,312,303,True,train
JM1,313,304,True,train
JM1,314,305,True,train
JM1,315,306,True,validation
JM1,316,307,True,validation
JM1,317,308,True,train
JM1,318,309,True,test
JM1,319,310,True,train
JM1,320,172,True,train
JM1,321,311,True,train
JM1,322,312,True,train
JM1,323,313,True,train
JM1,324,314,True,train
JM1,325,315,True,train
JM1,326,316,True,test
JM1,327,317,True,train
JM1,328,318,True,test
JM1,329,319,True,train
JM1,330,320,True,train
JM1,331,321,True,train
JM1,332,322,True,train
JM1,333,323,True,train
JM1,334,324,True,train
JM1,335,325,True,train
JM1,336,326,True,train
JM1,337,327,True,train
JM1,338,328,True,train
JM1,339,329,True,train
JM1,340,330,True,train
JM1,341,331,True,train
JM1,342,332,True,train
JM1,343,333,True,train
JM1,344,334,True,train
JM1,345,335,True,train
JM1,346,336,True,train
JM1,347,337,True,train
JM1,348,338,True,train
JM1,349,339,True,validation
JM1,350,340,True,train
JM1,351,341,True,validation
JM1,352,342,True,test
JM1,353,343,True,test
JM1,354,344,True,train
JM1,355,345,True,train
JM1,356,346,True,train
JM1,357,347,True,train
JM1,358,348,True,validation
JM1,359,349,True,test
JM1,360,350,True,train
JM1,361,351,True,validation
JM1,362,352,True,train
JM1,363,353,True,train
JM1,364,354,True,train
JM1,365,355,True,validation
JM1,366,356,True,test
JM1,367,357,True,train
JM1,368,358,True,validation
JM1,369,359,True,train
JM1,370,360,True,train
JM1,371,361,True,train
JM1,372,362,True,train
JM1,373,363,True,train
JM1,374,364,True,validation
JM1,375,365,True,train
JM1,376,366,True,test
JM1,377,367,True,test
JM1,378,368,True,train
JM1,379,369,True,train
JM1,380,370,True,train
JM1,381,371,True,train
JM1,382,372,True,test
JM1,383,373,True,validation
JM1,384,374,True,test
JM1,385,375,True,validation
JM1,386,376,True,train
JM1,387,377,True,train
JM1,388,378,True,train
JM1,389,379,True,train
JM1,390,380,True,test
JM1,391,381,True,train
JM1,392,382,True,validation
JM1,393,383,True,test
JM1,394,384,True,validation
JM1,395,385,True,test
JM1,396,386,True,train
JM1,397,387,True,train
JM1,398,388,True,validation
JM1,399,389,True,train
JM1,400,390,True,train
JM1,401,391,True,train
JM1,402,392,True,train
JM1,403,393,True,validation
JM1,404,394,True,train
JM1,405,395,True,test
JM1,406,396,True,test
JM1,407,397,True,train
JM1,408,398,True,train
JM1,409,399,True,train
JM1,410,400,True,train
JM1,411,401,True,train
JM1,412,402,True,validation
JM1,413,400,True,train
JM1,414,403,True,train
JM1,415,404,True,validation
JM1,416,405,True,train
JM1,417,406,True,train
JM1,418,407,True,train
JM1,419,408,True,train
JM1,420,409,True,train
JM1,421,410,True,train
JM1,422,411,True,train
JM1,423,412,True,test
JM1,424,413,True,train
JM1,425,414,True,train
JM1,426,415,True,train
JM1,427,416,True,train
JM1,428,360,True,train
JM1,429,417,True,train
JM1,430,151,True,validation
JM1,431,418,True,train
JM1,432,419,True,train
JM1,433,420,True,train
JM1,434,421,True,test
JM1,435,422,True,train
JM1,436,423,True,train
JM1,437,424,True,test
JM1,438,425,True,train
JM1,439,426,True,validation
JM1,440,427,True,test
JM1,441,428,True,validation
JM1,442,429,True,train
JM1,443,430,True,train
JM1,444,431,True,train
JM1,445,432,True,train
JM1,446,433,True,test
JM1,447,434,True,train
JM1,448,435,True,train
JM1,449,436,True,train
JM1,450,437,True,train
JM1,451,151,True,validation
JM1,452,438,True,train
JM1,453,439,True,train
JM1,454,440,True,test
JM1,455,441,True,train
JM1,456,442,True,train
JM1,457,443,True,train
JM1,458,444,True,validation
JM1,459,445,True,test
JM1,460,446,True,test
JM1,461,447,True,train
JM1,462,448,True,train
JM1,463,449,True,validation
JM1,464,450,True,validation
JM1,465,451,True,validation
JM1,466,452,True,train
JM1,467,453,True,test
JM1,468,454,True,train
JM1,469,455,True,validation
JM1,470,456,True,train
JM1,471,457,True,train
JM1,472,458,True,test
JM1,473,459,True,test
JM1,474,460,True,test
JM1,475,461,True,train
JM1,476,462,True,train
JM1,477,463,True,train
JM1,478,464,True,train
JM1,479,465,True,train
JM1,480,466,True,validation
JM1,481,467,True,train
JM1,482,468,True,test
JM1,483,466,True,validation
JM1,484,469,True,train
JM1,485,470,True,train
JM1,486,471,True,train
JM1,487,472,True,train
JM1,488,473,True,train
JM1,489,474,True,validation
JM1,490,475,True,train
JM1,491,476,True,validation
JM1,492,477,True,train
JM1,493,478,True,train
JM1,494,479,True,train
JM1,495,480,True,test
JM1,496,481,True,train
JM1,497,482,True,train
JM1,498,483,True,train
JM1,499,484,True,train
JM1,500,485,True,test
JM1,501,482,True,train
JM1,502,486,True,test
JM1,503,487,True,train
JM1,504,488,True,train
JM1,505,489,True,train
JM1,506,490,True,train
JM1,507,491,True,train
JM1,508,492,True,train
JM1,509,493,True,train
JM1,510,494,True,test
JM1,511,495,True,train
JM1,512,496,True,train
JM1,513,497,True,test
JM1,514,498,True,train
JM1,515,499,True,train
JM1,516,500,True,train
JM1,517,501,True,train
JM1,518,502,True,test
JM1,519,151,True,validation
JM1,520,503,True,test
JM1,521,504,True,train
JM1,522,505,True,train
JM1,523,506,True,train
JM1,524,507,True,test
JM1,525,508,True,train
JM1,526,509,True,train
JM1,527,508,True,train
JM1,528,510,True,test
JM1,529,511,True,train
JM1,530,512,True,train
JM1,531,513,True,train
JM1,532,514,True,validation
JM1,533,515,True,train
JM1,534,516,True,train
JM1,535,517,True,train
JM1,536,518,True,validation
JM1,537,519,True,train
JM1,538,520,True,validation
JM1,539,521,True,test
JM1,540,522,True,train
JM1,541,523,True,train
JM1,542,524,True,train
JM1,543,524,True,train
JM1,544,525,True,train
JM1,545,524,True,train
JM1,546,526,True,train
JM1,547,527,True,train
JM1,548,528,True,train
JM1,549,529,True,train
JM1,550,530,True,train
JM1,551,531,True,train
JM1,552,532,True,train
JM1,553,533,True,validation
JM1,554,534,True,validation
JM1,555,535,True,validation
JM1,556,536,True,train
JM1,557,537,True,train
JM1,558,538,True,validation
JM1,559,539,True,train
JM1,560,540,True,train
JM1,561,524,True,train
JM1,562,524,True,train
JM1,563,541,True,train
JM1,564,542,True,train
JM1,565,543,True,train
JM1,566,544,True,test
JM1,567,545,True,train
JM1,568,546,True,train
JM1,569,547,True,train
JM1,570,548,True,test
JM1,571,549,True,train
JM1,572,550,True,test
JM1,573,551,True,test
JM1,574,552,True,test
JM1,575,553,True,test
JM1,576,554,True,train
JM1,577,555,True,train
JM1,578,556,True,validation
JM1,579,524,True,train
JM1,580,557,True,train
JM1,581,558,True,test
JM1,582,559,True,test
JM1,583,560,True,validation
JM1,584,556,True,validation
JM1,585,561,True,train
JM1,586,562,True,train
JM1,587,563,True,train
JM1,588,564,True,test
JM1,589,565,True,train
JM1,590,565,True,train
JM1,591,566,True,train
JM1,592,567,True,train
JM1,593,568,True,train
JM1,594,569,True,train
JM1,595,570,True,train
JM1,596,571,True,validation
JM1,597,572,True,train
JM1,598,573,True,test
JM1,599,574,True,test
JM1,600,575,True,test
JM1,601,576,True,test
JM1,602,577,True,train
JM1,603,578,True,train
JM1,604,579,True,train
JM1,605,580,True,train
JM1,606,581,True,train
JM1,607,582,True,train
JM1,608,583,True,train
JM1,609,584,True,train
JM1,610,585,True,test
JM1,611,586,True,train
JM1,612,587,True,train
JM1,613,588,True,train
JM1,614,589,True,train
JM1,615,590,True,validation
JM1,616,591,True,train
JM1,617,592,True,train
JM1,618,593,True,train
JM1,619,594,True,test
JM1,620,595,True,validation
JM1,621,596,True,train
JM1,622,597,True,train
JM1,623,598,True,validation
JM1,624,599,True,test
JM1,625,600,True,validation
JM1,626,601,True,train
JM1,627,602,True,test
JM1,628,603,True,train
JM1,629,604,True,train
JM1,630,605,True,test
JM1,631,606,True,test
JM1,632,607,True,train
JM1,633,608,True,train
JM1,634,609,True,train
JM1,635,610,True,test
JM1,636,611,True,train
JM1,637,612,True,train
JM1,638,613,True,test
JM1,639,614,True,train
JM1,640,615,True,train
JM1,641,616,True,validation
JM1,642,617,True,test
JM1,643,618,True,test
JM1,644,619,True,test
JM1,645,620,True,validation
JM1,646,621,True,train
JM1,647,622,True,validation
JM1,648,623,True,test
JM1,649,624,True,train
JM1,650,624,True,train
JM1,651,625,True,test
JM1,652,626,True,train
JM1,653,627,True,train
JM1,654,628,True,train
JM1,655,629,True,train
JM1,656,630,True,train
JM1,657,631,True,train
JM1,658,632,True,train
JM1,659,633,True,train
JM1,660,634,True,train
JM1,661,635,True,train
JM1,662,636,True,train
JM1,663,637,True,train
JM1,664,638,True,train
JM1,665,639,True,train
JM1,666,640,True,validation
JM1,667,641,True,train
JM1,668,642,True,train
JM1,669,643,True,train
JM1,670,644,True,test
JM1,671,645,True,test
JM1,672,646,True,train
JM1,673,647,True,test
JM1,674,648,True,test
JM1,675,649,True,train
JM1,676,650,True,validation
JM1,677,651,True,test
JM1,678,652,True,train
JM1,679,653,True,train
JM1,680,654,True,validation
JM1,681,654,True,validation
JM1,682,655,True,train
JM1,683,656,True,train
JM1,684,657,True,train
JM1,685,658,True,train
JM1,686,659,True,train
JM1,687,660,True,train
JM1,688,661,True,test
JM1,689,662,True,validation
JM1,690,663,True,train
JM1,691,664,True,test
JM1,692,665,True,test
JM1,693,666,True,test
JM1,694,667,True,test
JM1,695,668,True,validation
JM1,696,669,True,test
JM1,697,670,True,train
JM1,698,671,True,train
JM1,699,672,True,test
JM1,700,673,True,train
JM1,701,674,True,validation
JM1,702,675,True,train
JM1,703,676,True,train
JM1,704,677,True,train
JM1,705,678,True,test
JM1,706,679,True,train
JM1,707,680,True,train
JM1,708,681,True,train
JM1,709,682,True,validation
JM1,710,682,True,validation
JM1,711,683,True,train
JM1,712,683,True,train
JM1,713,684,True,test
JM1,714,685,True,train
JM1,715,686,True,train
JM1,716,687,True,test
JM1,717,688,True,validation
JM1,718,689,True,train
JM1,719,690,True,test
JM1,720,691,True,train
JM1,721,692,True,train
JM1,722,693,True,train
JM1,723,694,True,train
JM1,724,695,True,test
JM1,725,696,True,train
JM1,726,697,True,train
JM1,727,698,True,validation
JM1,728,699,True,train
JM1,729,700,True,test
JM1,730,701,True,train
JM1,731,702,True,train
JM1,732,703,True,test
JM1,733,704,True,train
JM1,734,705,True,train
JM1,735,706,True,train
JM1,736,707,True,train
JM1,737,708,True,train
JM1,738,709,True,train
JM1,739,710,True,test
JM1,740,711,True,test
JM1,741,712,True,train
JM1,742,713,True,train
JM1,743,714,True,validation
JM1,744,715,True,test
JM1,745,716,True,test
JM1,746,717,True,train
JM1,747,718,True,validation
JM1,748,719,True,train
JM1,749,720,True,validation
JM1,750,721,True,test
JM1,751,722,True,train
JM1,752,723,True,train
JM1,753,724,True,train
JM1,754,725,True,train
JM1,755,726,True,train
JM1,756,727,True,train
JM1,757,728,True,train
JM1,758,729,True,train
JM1,759,730,True,train
JM1,760,731,True,train
JM1,761,732,True,test
JM1,762,733,True,train
JM1,763,734,True,train
JM1,764,735,True,validation
JM1,765,736,True,validation
JM1,766,737,True,train
JM1,767,738,True,train
JM1,768,739,True,validation
JM1,769,702,True,train
JM1,770,740,True,train
JM1,771,741,True,train
JM1,772,742,True,validation
JM1,773,743,True,validation
JM1,774,744,True,train
JM1,775,745,True,test
JM1,776,746,True,train
JM1,777,747,True,train
JM1,778,748,True,test
JM1,779,749,True,train
JM1,780,750,True,train
JM1,781,751,True,train
JM1,782,751,True,train
JM1,783,752,True,train
JM1,784,753,True,train
JM1,785,754,True,train
JM1,786,755,True,train
JM1,787,756,True,train
JM1,788,374,True,test
JM1,789,435,True,train
JM1,790,757,True,validation
JM1,791,758,True,validation
JM1,792,759,True,train
JM1,793,760,True,train
JM1,794,761,True,train
JM1,795,762,True,train
JM1,796,763,True,train
JM1,797,764,True,train
JM1,798,765,True,train
JM1,799,766,True,train
JM1,800,767,True,validation
JM1,801,768,True,train
JM1,802,769,True,train
JM1,803,760,True,train
JM1,804,770,True,validation
JM1,805,771,True,test
JM1,806,760,True,train
JM1,807,772,True,train
JM1,808,773,True,validation
JM1,809,749,True,train
JM1,810,774,True,train
JM1,811,775,True,train
JM1,812,776,True,train
JM1,813,777,True,test
JM1,814,760,True,train
JM1,815,778,True,train
JM1,816,779,True,test
JM1,817,751,True,train
JM1,818,780,True,test
JM1,819,760,True,train
JM1,820,781,True,train
JM1,821,782,True,validation
JM1,822,783,True,validation
JM1,823,784,True,train
JM1,824,785,True,train
JM1,825,786,True,test
JM1,826,787,True,train
JM1,827,788,True,train
JM1,828,789,True,train
JM1,829,770,True,validation
JM1,830,790,True,train
JM1,831,791,True,train
JM1,832,760,True,train
JM1,833,786,True,test
JM1,834,792,True,train
JM1,835,793,True,train
JM1,836,794,True,test
JM1,837,760,True,train
JM1,838,795,True,validation
JM1,839,796,True,validation
JM1,840,796,True,validation
JM1,841,796,True,validation
JM1,842,796,True,validation
JM1,843,797,True,train
JM1,844,798,True,test
JM1,845,799,True,train
JM1,846,800,True,train
JM1,847,801,True,train
JM1,848,802,True,test
JM1,849,803,True,train
JM1,850,804,True,train
JM1,851,805,True,validation
JM1,852,806,True,validation
JM1,853,807,True,validation
JM1,854,808,True,train
JM1,855,809,True,train
JM1,856,810,True,test
JM1,857,811,True,train
JM1,858,812,True,train
JM1,859,813,True,train
JM1,860,814,True,train
JM1,861,815,True,validation
JM1,862,816,True,test
JM1,863,556,True,validation
JM1,864,817,True,train
JM1,865,818,True,test
JM1,866,819,True,validation
JM1,867,820,True,train
JM1,868,821,True,validation
JM1,869,822,True,train
JM1,870,823,True,train
JM1,871,824,True,test
JM1,872,825,True,train
JM1,873,826,True,test
JM1,874,827,True,train
JM1,875,828,True,train
JM1,876,829,True,test
JM1,877,830,True,train
JM1,878,831,True,train
JM1,879,832,True,train
JM1,880,833,True,train
JM1,881,834,True,train
JM1,882,835,True,train
JM1,883,836,True,train
JM1,884,837,True,validation
JM1,885,838,True,test
JM1,886,839,True,test
JM1,887,840,True,train
JM1,888,841,True,train
JM1,889,842,True,train
JM1,890,843,True,train
JM1,891,844,True,train
JM1,892,845,True,train
JM1,893,846,True,train
JM1,894,847,True,train
JM1,895,848,True,test
JM1,896,849,True,train
JM1,897,850,True,train
JM1,898,851,True,test
JM1,899,852,True,validation
JM1,900,853,True,train
JM1,901,854,True,train
JM1,902,855,True,train
JM1,903,856,True,train
JM1,904,857,True,validation
JM1,905,858,True,validation
JM1,906,859,True,validation
JM1,907,860,True,validation
JM1,908,861,True,train
JM1,909,862,True,train
JM1,910,863,True,test
JM1,911,864,True,train
JM1,912,865,True,validation
JM1,913,866,True,train
JM1,914,867,True,train
JM1,915,868,True,test
JM1,916,869,True,train
JM1,917,870,True,validation
JM1,918,871,True,validation
JM1,919,872,True,test
JM1,920,873,True,validation
JM1,921,874,True,train
JM1,922,875,True,validation
JM1,923,876,True,validation
JM1,924,877,True,train
JM1,925,878,True,train
JM1,926,879,True,train
JM1,927,880,True,test
JM1,928,881,True,train
JM1,929,882,True,train
JM1,930,883,True,test
JM1,931,884,True,train
JM1,932,885,True,train
JM1,933,880,True,test
JM1,934,886,True,train
JM1,935,887,True,test
JM1,936,888,True,validation
JM1,937,889,True,test
JM1,938,890,True,validation
JM1,939,891,True,test
JM1,940,892,True,validation
JM1,941,893,True,test
JM1,942,894,True,train
JM1,943,895,True,train
JM1,944,896,True,test
JM1,945,897,True,train
JM1,946,898,True,test
JM1,947,899,True,train
JM1,948,900,True,train
JM1,949,901,True,train
JM1,950,902,True,test
JM1,951,903,True,test
JM1,952,904,True,train
JM1,953,905,True,train
JM1,954,906,True,train
JM1,955,907,True,train
JM1,956,908,True,validation
JM1,957,909,True,validation
JM1,958,910,True,test
JM1,959,911,True,test
JM1,960,912,True,train
JM1,961,913,True,train
JM1,962,889,True,test
JM1,963,889,True,test
JM1,964,889,True,test
JM1,965,914,True,test
JM1,966,915,True,train
JM1,967,916,True,train
JM1,968,917,True,validation
JM1,969,918,True,validation
JM1,970,919,True,test
JM1,971,920,True,train
JM1,972,921,True,train
JM1,973,922,True,test
JM1,974,923,True,train
JM1,975,924,True,validation
JM1,976,925,True,train
JM1,977,926,True,test
JM1,978,927,True,train
JM1,979,928,True,train
JM1,980,929,True,validation
JM1,981,930,True,test
JM1,982,931,True,test
JM1,983,932,True,train
JM1,984,933,True,train
JM1,985,934,True,train
JM1,986,935,True,train
JM1,987,936,True,train
JM1,988,937,True,test
JM1,989,938,True,train
JM1,990,939,True,test
JM1,991,940,True,train
JM1,992,941,True,test
JM1,993,942,True,train
JM1,994,943,True,test
JM1,995,944,True,train
JM1,996,78,True,validation
JM1,997,151,True,validation
JM1,998,151,True,validation
JM1,999,151,True,validation
JM1,1000,151,True,validation
JM1,1001,945,True,train
JM1,1002,946,True,test
JM1,1003,78,True,validation
JM1,1004,947,True,train
JM1,1005,948,True,test
JM1,1006,949,True,validation
JM1,1007,950,True,validation
JM1,1008,951,True,train
JM1,1009,952,True,train
JM1,1010,953,True,train
JM1,1011,954,True,test
JM1,1012,955,True,test
JM1,1013,956,True,train
JM1,1014,957,True,validation
JM1,1015,958,True,train
JM1,1016,959,True,validation
JM1,1017,960,True,validation
JM1,1018,944,True,train
JM1,1019,961,True,train
JM1,1020,962,True,train
JM1,1021,963,True,validation
JM1,1022,964,True,test
JM1,1023,965,True,train
JM1,1024,966,True,validation
JM1,1025,78,True,validation
JM1,1026,967,True,train
JM1,1027,968,True,train
JM1,1028,969,True,test
JM1,1029,970,True,train
JM1,1030,971,True,train
JM1,1031,972,True,validation
JM1,1032,973,True,test
JM1,1033,974,True,train
JM1,1034,975,True,train
JM1,1035,976,True,validation
JM1,1036,977,True,train
JM1,1037,978,True,test
JM1,1038,979,True,train
JM1,1039,980,True,train
JM1,1040,981,True,train
JM1,1041,982,True,train
JM1,1042,983,True,train
JM1,1043,984,True,validation
JM1,1044,985,True,test
JM1,1045,986,True,train
JM1,1046,987,True,test
JM1,1047,988,True,test
JM1,1048,989,True,train
JM1,1049,990,True,train
JM1,1050,991,True,train
JM1,1051,992,True,test
JM1,1052,993,True,train
JM1,1053,994,True,validation
JM1,1054,995,True,validation
JM1,1055,996,True,train
JM1,1056,997,True,validation
JM1,1057,998,True,validation
JM1,1058,999,True,test
JM1,1059,1000,True,train
JM1,1060,1001,True,train
JM1,1061,1002,True,train
JM1,1062,1003,True,train
JM1,1063,1004,True,test
JM1,1064,1005,True,train
JM1,1065,1006,True,train
JM1,1066,1007,True,test
JM1,1067,1008,True,test
JM1,1068,1009,True,train
JM1,1069,1010,True,train
JM1,1070,1011,True,train
JM1,1071,1012,True,train
JM1,1072,1013,True,test
JM1,1073,1014,True,train
JM1,1074,1015,True,train
JM1,1075,78,True,validation
JM1,1076,1016,True,train
JM1,1077,1017,True,train
JM1,1078,1018,True,train
JM1,1079,1019,True,train
JM1,1080,1020,True,train
JM1,1081,1021,True,test
JM1,1082,1022,True,test
JM1,1083,1023,True,validation
JM1,1084,71,True,test
JM1,1085,1024,True,train
JM1,1086,1025,True,validation
JM1,1087,1026,True,train
JM1,1088,1027,True,train
JM1,1089,1028,True,validation
JM1,1090,1029,True,train
JM1,1091,1030,True,train
JM1,1092,1031,True,test
JM1,1093,1032,True,test
JM1,1094,1033,True,train
JM1,1095,1034,True,train
JM1,1096,1035,True,train
JM1,1097,1036,True,test
JM1,1098,1037,True,validation
JM1,1099,1038,True,train
JM1,1100,1039,True,validation
JM1,1101,1040,True,test
JM1,1102,1041,True,train
JM1,1103,1042,True,train
JM1,1104,1043,True,train
JM1,1105,83,True,validation
JM1,1106,1044,True,validation
JM1,1107,1045,True,train
JM1,1108,1046,True,train
JM1,1109,1047,True,test
JM1,1110,1048,True,train
JM1,1111,1049,True,train
JM1,1112,1050,True,train
JM1,1113,1051,True,train
JM1,1114,1052,True,train
JM1,1115,1053,True,train
JM1,1116,1054,True,validation
JM1,1117,1055,True,train
JM1,1118,1056,True,validation
JM1,1119,1057,True,validation
JM1,1120,1058,True,test
JM1,1121,1059,True,test
JM1,1122,1060,True,train
JM1,1123,1061,True,train
JM1,1124,1062,True,train
JM1,1125,1063,True,train
JM1,1126,1064,True,test
JM1,1127,1065,True,train
JM1,1128,1066,True,validation
JM1,1129,1067,True,test
