dataset,row_id,feature_group_id,defects,partition
CM1,98,95,False,train
CM1,99,96,False,validation
CM1,100,97,False,train
CM1,101,98,False,train
CM1,102,99,False,train
CM1,103,100,False,test
CM1,104,101,False,train
CM1,105,102,False,train
CM1,106,103,False,test
CM1,107,104,False,train
CM1,108,105,False,train
CM1,109,106,False,test
CM1,110,107,False,test
CM1,111,108,False,train
CM1,112,109,False,train
CM1,113,110,False,train
CM1,114,111,False,validation
CM1,115,112,False,train
CM1,116,113,False,validation
CM1,117,114,False,train
CM1,118,115,False,train
CM1,119,116,False,train
CM1,120,117,False,train
CM1,121,118,False,train
CM1,122,119,False,train
CM1,123,120,False,train
CM1,124,121,False,train
CM1,125,122,False,test
CM1,126,123,False,train
CM1,127,124,False,train
CM1,128,125,False,train
CM1,129,125,False,train
CM1,130,126,False,train
CM1,131,125,False,train
CM1,132,127,False,train
CM1,133,128,False,train
CM1,134,129,False,train
CM1,135,130,False,train
CM1,136,131,False,test
CM1,137,132,False,validation
CM1,138,133,False,train
CM1,139,134,False,validation
CM1,140,135,False,test
CM1,141,136,False,train
CM1,142,137,False,train
CM1,143,138,False,validation
CM1,144,139,False,train
CM1,145,140,False,validation
CM1,146,140,False,validation
CM1,147,141,False,train
CM1,148,142,False,train
CM1,149,143,False,train
CM1,150,144,False,validation
CM1,151,145,False,train
CM1,152,146,False,validation
CM1,153,147,False,validation
CM1,154,148,False,train
CM1,155,119,False,train
CM1,156,128,False,train
CM1,157,149,False,train
CM1,158,150,False,test
CM1,159,125,False,train
CM1,160,125,False,train
CM1,161,151,False,train
CM1,162,152,False,test
CM1,163,153,False,train
CM1,164,132,False,validation
CM1,165,154,False,train
CM1,166,155,False,train
CM1,167,156,False,train
CM1,168,157,False,validation
CM1,169,158,False,train
CM1,170,159,False,train
CM1,171,160,False,validation
CM1,172,161,False,test
CM1,173,135,False,test
CM1,174,162,False,test
CM1,175,163,False,validation
CM1,176,164,False,train
CM1,177,165,False,train
CM1,178,166,False,train
CM1,179,167,False,test
CM1,180,168,False,validation
CM1,181,152,False,test
CM1,182,169,False,train
CM1,183,170,False,test
CM1,184,171,False,train
CM1,185,172,False,train
CM1,186,173,False,train
CM1,187,174,False,validation
CM1,188,175,False,test
CM1,189,176,False,train
CM1,190,177,False,train
CM1,191,178,False,train
CM1,192,179,False,train
CM1,193,180,False,train
CM1,194,19,False,train
CM1,195,20,False,validation
CM1,196,21,False,test
CM1,197,22,False,test
CM1,198,23,False,train
CM1,199,24,False,validation
CM1,200,25,False,validation
CM1,201,181,False,train
CM1,202,182,False,train
CM1,203,183,False,train
CM1,204,182,False,train
CM1,205,184,False,train
CM1,206,185,False,train
CM1,207,182,False,train
CM1,208,182,False,train
CM1,209,186,False,train
CM1,210,187,False,train
CM1,211,188,False,test
CM1,212,189,False,test
CM1,213,190,False,test
CM1,214,191,False,test
CM1,215,192,False,test
CM1,216,193,False,train
CM1,217,194,False,train
CM1,218,195,False,train
CM1,219,195,False,train
CM1,220,196,False,train
CM1,221,197,False,validation
CM1,222,198,False,train
CM1,223,199,False,train
CM1,224,200,False,train
CM1,225,201,False,train
CM1,226,202,False,test
CM1,227,202,False,test
CM1,228,202,False,test
CM1,229,202,False,test
CM1,230,202,False,test
CM1,231,202,False,test
CM1,232,202,False,test
CM1,233,203,False,train
CM1,234,204,False,validation
CM1,235,205,False,train
CM1,236,206,False,test
CM1,237,207,False,train
CM1,238,208,False,test
CM1,239,209,False,train
CM1,240,210,False,train
CM1,241,211,False,train
CM1,242,212,False,train
CM1,243,213,False,test
CM1,244,214,False,train
CM1,245,215,False,test
CM1,246,216,False,train
CM1,247,217,False,train
CM1,248,218,False,test
CM1,249,219,False,train
CM1,250,220,False,train
CM1,251,221,False,train
CM1,252,222,False,validation
CM1,253,223,False,train
CM1,254,224,False,train
CM1,255,225,False,train
CM1,256,226,False,validation
CM1,257,227,False,validation
CM1,258,228,False,train
CM1,259,229,False,train
CM1,260,230,False,train
CM1,261,231,False,train
CM1,262,232,False,train
CM1,263,233,False,validation
CM1,264,234,False,validation
CM1,265,235,False,validation
CM1,266,236,False,test
CM1,267,237,False,train
CM1,268,238,False,train
CM1,269,239,False,train
CM1,270,240,False,train
CM1,271,241,False,validation
CM1,272,242,False,test
CM1,273,243,False,train
CM1,274,244,False,test
CM1,275,245,False,train
CM1,276,246,False,train
CM1,277,247,False,train
CM1,278,248,False,validation
CM1,279,249,False,train
CM1,280,250,False,train
CM1,281,251,False,train
CM1,282,252,False,test
CM1,283,252,False,test
CM1,284,253,False,test
CM1,285,253,False,test
CM1,286,254,False,validation
CM1,287,254,False,validation
CM1,288,255,False,train
CM1,289,255,False,train
CM1,290,256,False,validation
CM1,291,257,False,train
CM1,292,258,False,test
CM1,293,259,False,train
CM1,294,260,False,test
CM1,295,261,False,train
CM1,296,262,False,train
CM1,297,263,False,validation
CM1,298,264,False,test
CM1,299,265,False,test
CM1,300,266,False,train
CM1,301,267,False,validation
CM1,302,268,False,validation
CM1,303,269,False,train
CM1,304,270,False,test
CM1,305,271,False,test
CM1,306,272,False,validation
CM1,307,273,False,train
CM1,308,274,False,test
CM1,309,275,False,train
CM1,310,276,False,train
CM1,311,277,False,test
CM1,312,278,False,train
CM1,313,279,False,train
CM1,314,280,False,train
CM1,315,281,False,train
CM1,316,282,False,train
CM1,317,282,False,train
CM1,318,283,False,train
CM1,319,284,False,train
CM1,320,285,False,validation
CM1,321,286,False,train
CM1,322,287,False,train
CM1,323,288,False,validation
CM1,324,289,False,train
CM1,325,290,False,validation
CM1,326,291,False,train
CM1,327,292,False,train
CM1,328,293,False,train
CM1,329,294,False,test
CM1,330,295,False,validation
CM1,331,296,False,train
CM1,332,297,False,test
CM1,333,298,False,train
CM1,334,299,False,train
CM1,335,300,False,train
CM1,336,301,False,train
CM1,337,302,False,train
CM1,338,303,False,train
CM1,339,304,False,train
CM1,340,305,False,test
CM1,341,306,False,validation
CM1,342,307,False,train
CM1,343,308,False,test
CM1,344,309,False,train
CM1,345,310,False,test
CM1,346,311,False,test
CM1,347,312,False,train
CM1,348,313,False,train
CM1,349,314,False,train
CM1,350,315,False,test
CM1,351,316,False,validation
CM1,352,317,False,test
CM1,353,318,False,train
CM1,354,319,False,train
CM1,355,320,False,train
CM1,356,321,False,test
CM1,357,322,False,train
CM1,358,323,False,validation
CM1,359,324,False,train
CM1,360,325,False,train
CM1,361,326,False,train
CM1,362,327,False,validation
CM1,363,328,False,validation
CM1,364,329,False,train
CM1,365,330,False,test
CM1,366,331,False,train
CM1,367,332,False,test
CM1,368,333,False,train
CM1,369,334,False,train
CM1,370,335,False,train
CM1,371,336,False,train
CM1,372,337,False,train
CM1,373,338,False,train
CM1,374,339,False,validation
CM1,375,340,False,train
CM1,376,341,False,validation
CM1,377,342,False,train
CM1,378,338,False,train
CM1,379,343,False,train
CM1,380,344,False,train
CM1,381,340,False,train
CM1,382,341,False,validation
CM1,383,345,False,test
CM1,384,346,False,test
CM1,385,347,False,train
CM1,386,348,False,train
CM1,387,348,False,train
CM1,388,349,False,validation
CM1,389,350,False,test
CM1,390,351,False,train
CM1,391,352,False,validation
CM1,392,353,False,train
CM1,393,350,False,test
CM1,394,351,False,train
CM1,395,352,False,validation
CM1,396,353,False,train
CM1,397,354,False,train
CM1,398,354,False,train
CM1,399,355,False,train
CM1,400,356,False,train
CM1,401,357,False,train
CM1,402,358,False,train
CM1,403,182,False,train
CM1,404,359,False,test
CM1,405,360,False,test
CM1,406,361,False,test
CM1,407,362,False,train
CM1,408,363,False,train
CM1,409,364,False,train
CM1,410,365,False,train
CM1,411,366,False,train
CM1,412,367,False,train
CM1,413,368,False,train
CM1,414,369,False,train
CM1,415,370,False,train
CM1,416,371,False,train
CM1,417,372,False,validation
CM1,418,373,False,validation
CM1,419,374,False,test
CM1,420,375,False,validation
CM1,421,376,False,validation
CM1,422,377,False,train
CM1,423,378,False,test
CM1,424,379,False,train
CM1,425,380,False,train
CM1,426,381,False,train
CM1,427,172,False,train
CM1,428,173,False,train
CM1,429,174,False,validation
CM1,430,382,False,train
CM1,431,383,False,train
CM1,432,384,False,validation
CM1,433,385,False,test
CM1,434,386,False,validation
CM1,435,387,False,train
CM1,436,388,False,test
CM1,437,389,False,validation
CM1,438,390,False,train
CM1,439,391,False,train
CM1,440,392,False,test
CM1,441,393,False,validation
CM1,442,19,False,train
CM1,443,20,False,validation
CM1,444,21,False,test
CM1,445,22,False,test
CM1,446,23,False,train
CM1,447,24,False,validation
CM1,448,25,False,validation
CM1,449,394,False,test
CM1,450,395,True,train
CM1,451,396,True,test
CM1,452,397,True,test
CM1,453,398,True,test
CM1,454,399,True,train
CM1,455,400,True,test
CM1,456,401,True,train
CM1,457,402,True,train
CM1,458,403,True,train
CM1,459,404,True,train
CM1,460,404,True,train
CM1,461,405,True,train
CM1,462,406,True,train
CM1,463,407,True,train
CM1,464,408,True,train
CM1,465,409,True,train
CM1,466,410,True,train
CM1,467,411,True,train
CM1,468,412,True,train
CM1,469,413,True,train
CM1,470,414,True,train
CM1,471,415,True,validation
CM1,472,416,True,train
CM1,473,417,True,train
CM1,474,418,True,validation
CM1,475,419,True,train
CM1,476,420,True,train
CM1,477,421,True,train
CM1,478,422,True,test
CM1,479,423,True,train
CM1,480,424,True,test
CM1,481,425,True,validation
CM1,482,426,True,train
CM1,483,427,True,test
CM1,484,428,True,validation
CM1,485,295,True,validation
CM1,486,429,True,validation
CM1,487,430,True,train
CM1,488,431,True,test
CM1,489,432,True,validation
CM1,490,433,True,train
CM1,491,434,True,train
CM1,492,435,True,train
CM1,493,436,True,test
CM1,494,437,True,train
CM1,495,438,True,train
CM1,496,439,True,test
CM1,497,440,True,train
